Device_ID,Timestamp,Temp_C,Humidity_pct,Temp_breach_flag,Temp_consec_count,Humidity_breach_flag,Distance_from_route_m,Distance_breach_flag,Distance_consec_count,Accel_x_g,Accel_y_g,Accel_z_g,Accel_mag_g,Shock_flag,Tamper_switch_flag,Anomaly_Label,Anomaly_Type,CVSS,EPSS,DVD,Lat,Lon,aux_sensor_1,aux_sensor_2,aux_sensor_3,aux_sensor_4,aux_sensor_5,aux_sensor_6,aux_sensor_7,aux_sensor_8,aux_sensor_9,aux_sensor_10,aux_sensor_11,aux_sensor_12,aux_sensor_13,aux_sensor_14,aux_sensor_15,aux_sensor_16,aux_sensor_17,aux_sensor_18,aux_sensor_19,aux_sensor_20,aux_sensor_21,aux_sensor_22,aux_sensor_23,aux_sensor_24,aux_sensor_25,aux_sensor_26,aux_sensor_27,aux_sensor_28,aux_sensor_29,aux_sensor_30,aux_sensor_31,aux_sensor_32,aux_sensor_33,aux_sensor_34,aux_sensor_35,aux_sensor_36,aux_sensor_37
D007,2025-08-27 19:36:00,5.16,41.42,0,0,0,14.94,0,0,-0.197,-0.014,0.978,0.19871839371331482,0,0,0,None,9.24,0.2622,7,12.97298,77.592666,0.6951,0.6235,1.0011,0.6676,-0.9729,-0.5516,0.768,-1.1205,-0.656,-0.0151,1.669,-0.3636,1.1223,-0.1212,-3.1116,0.6446,-0.052,-0.7122,1.6962,0.4749,1.4298,0.0317,1.1559,-1.0228,-0.9576,1.5952,1.3798,-0.4931,0.2394,0.1084,-0.9494,-0.2662,-0.8721,-0.5287,0.2266,-0.8281,0.422
D007,2025-08-27 19:41:00,4.02,27.31,0,0,0,19.86,0,0,-0.145,-0.037,1.357,0.38709559542831273,0,0,0,None,8.96,0.2434,7,12.972017,77.595916,0.8207,-0.4344,1.6766,-0.2382,-0.4172,-0.8275,-0.4454,0.4286,-1.3242,-0.278,0.3956,-0.0738,-0.0812,0.2669,-1.2588,0.549,-0.1491,0.6085,-1.3623,-0.2749,-1.1178,-1.6499,-3.0314,-0.4946,0.9523,0.1294,-0.0533,0.266,-1.7636,0.9175,0.9862,-0.1136,0.4047,0.3556,-0.5827,-1.667,1.0791
D007,2025-08-27 19:46:00,6.14,41.53,0,0,0,19.97,0,0,-0.336,-0.122,1.18,0.4002249367543207,0,0,0,None,8.87,0.2535,6,12.971024,77.598017,-0.426,1.744,0.886,0.5369,0.5235,-0.6794,0.803,0.8097,0.8524,0.4627,-0.7411,0.5626,-0.5718,0.3296,0.1541,0.5592,-0.231,0.3846,0.7374,-0.0701,0.8067,-0.1762,1.1495,-1.4921,-1.0986,-0.2717,-0.1499,0.0174,-0.6334,1.6437,-1.2509,0.0498,0.3043,0.0051,1.1487,-0.6927,0.3514
D007,2025-08-27 19:51:00,4.1,32.1,0,0,0,19.48,0,0,-0.02,0.043,0.993,0.04793745925682753,0,0,0,None,8.94,0.2935,5,12.969646,77.591595,-1.1468,0.9726,1.199,-1.6473,0.9849,0.5259,-1.3588,0.3226,1.2549,-0.0087,0.0243,0.8578,0.9422,1.0532,1.2168,0.8612,0.4588,-0.3088,-0.3283,0.622,1.3983,-1.6967,-0.5327,-0.3411,1.9633,0.5838,-1.244,-2.1502,2.2353,-0.2375,-0.4723,-1.5433,-1.3441,-0.37,-1.1881,-0.2175,0.6053
D007,2025-08-27 19:56:00,2.89,37.09,0,0,0,25.45,0,0,-0.378,0.387,0.625,0.6582385585788788,0,0,0,None,9.2,0.2431,6,12.970103,77.593116,0.0616,0.9591,-0.0417,0.3708,0.3339,-0.0758,1.1485,0.3691,3.1161,1.5326,1.6602,-0.4287,0.8603,1.7875,1.1438,1.2317,-0.8097,-1.5223,-1.1818,-0.8785,-0.9968,-0.3206,-0.1709,-2.7143,-0.4231,-0.877,-0.6509,-1.0415,0.6927,1.8629,1.0626,0.9857,-0.5547,-0.8727,1.7471,0.066,-0.7278
D007,2025-08-27 20:00:00,5.99,53.34,0,0,0,12.92,0,0,-0.093,0.022,0.843,0.18379880304289253,0,0,0,None,8.65,0.2457,6,12.971303,77.598091,1.0483,0.8714,-0.1378,0.0381,-0.4512,-0.6344,-0.8254,0.789,0.4094,1.0493,1.0576,-0.0119,-1.0773,-0.4699,-1.2438,-1.1846,-0.7379,-0.6957,1.0591,-2.521,1.4215,-1.0789,0.1722,-1.284,-0.3844,-0.5601,-0.2952,-0.9072,0.8078,-0.6057,-0.2106,-1.2302,1.6741,-0.9802,-0.6286,-0.2371,0.9114
D007,2025-08-27 20:05:00,4.59,52.99,0,0,0,11.22,0,0,-0.088,0.198,0.923,0.2299499945640356,0,0,0,None,9.16,0.2599,7,12.970756,77.598165,-0.7904,-1.5393,-0.2833,-1.6081,-1.7324,0.3199,-0.6257,0.8545,-1.2246,-0.5387,0.3611,0.8704,-0.6448,0.3975,-1.4853,2.451,-1.0902,0.5845,-0.5992,-0.2797,-0.4067,0.0719,1.3698,-1.3066,0.1188,1.0013,1.228,1.2147,0.1331,0.5952,-0.7356,-0.6975,-0.1609,0.4713,-0.6358,-0.7826,-0.1224
D007,2025-08-27 20:10:00,6.23,57.46,0,0,0,8.23,0,0,-0.036,0.265,1.063,0.2747544358149655,0,0,0,None,8.73,0.2598,6,12.972254,77.598018,-0.6183,0.118,1.4198,-0.3015,0.4133,-1.2071,-1.4025,0.5994,0.4057,-0.5253,-0.1484,0.993,0.5529,1.7595,0.4285,-0.7,0.7532,-0.6692,-2.0692,0.704,0.365,1.4479,-0.3535,-0.4872,0.8228,-2.4523,-2.4123,-2.1444,0.6849,1.1373,-0.9322,0.5992,-0.3843,0.1769,-1.9586,-0.4184,1.6331
D007,2025-08-27 20:14:00,4.83,51.8,0,0,0,13.23,0,0,-0.1,0.031,1.288,0.3064392272539533,0,0,0,None,8.82,0.2303,6,12.969648,77.595307,-0.3029,2.0761,-0.2205,-0.5525,1.0732,-0.2022,1.5886,-0.079,-2.3778,1.8448,-1.9702,-1.187,1.4391,-0.582,-0.8587,-0.0215,-0.0429,-0.2751,0.633,-0.8615,-0.4122,1.7859,-1.0059,0.7768,0.4981,0.1147,0.4568,1.2355,1.7549,0.1859,1.4665,-0.8455,-0.3506,-1.1974,-0.4781,0.5629,-0.0284
D007,2025-08-27 20:19:00,4.87,41.2,0,0,0,6.39,0,0,-0.344,0.083,1.131,0.37734069486340854,0,0,0,None,9.18,0.2494,5,12.971059,77.595027,0.9124,-1.6532,-0.1764,-0.3204,0.0479,-1.6253,0.1648,0.7217,0.563,1.4594,0.5043,-0.0501,0.7635,1.37,0.846,1.3057,-1.0198,1.3197,0.3031,-0.2656,-0.398,-0.1762,0.4731,-0.2685,-0.1098,-1.0705,-0.5346,-0.1752,-0.0462,-0.6361,0.4246,-2.4642,-1.0898,1.4369,-1.942,2.0095,0.529
D007,2025-08-27 20:24:00,4.09,39.04,0,0,0,31.82,0,0,-0.012,-0.126,1.108,0.16638509548634464,0,0,0,None,8.68,0.2375,7,12.972079,77.596328,-1.484,1.1676,-0.0359,-1.0656,-0.822,-0.8082,0.4691,-2.0461,1.1789,-1.0659,1.2525,-0.4161,2.9882,0.9214,-0.4191,0.549,-0.0664,-0.0024,-1.4167,0.7029,1.0852,0.0231,1.7345,-1.816,0.4581,1.6185,-0.8136,0.3984,-1.1631,-0.7587,-0.5454,-1.4762,-0.2547,-0.2576,-0.7969,0.0939,0.602
D007,2025-08-27 20:29:00,5.78,47.28,0,0,0,20.15,0,0,0.268,0.241,1.238,0.4319131857213901,0,0,0,None,8.87,0.2719,7,12.971907,77.590666,-0.4712,-0.2716,-2.0288,0.1694,1.483,2.5173,0.02,-0.3193,-0.5196,-0.0448,-1.1992,-0.3625,1.0288,-0.2361,2.6683,0.3243,0.2541,0.948,0.9461,0.3685,-0.126,0.6693,0.3812,-0.4769,-0.3491,-1.2892,0.216,-1.0794,-0.2134,-0.8393,0.3325,-0.9352,1.0156,-0.6697,0.4612,-0.7707,0.7557
D007,2025-08-27 20:34:00,4.43,37.85,0,0,0,41.7,0,0,0.126,0.293,0.97,0.3203513695928269,0,0,0,None,8.76,0.26,5,12.974965,77.594424,-0.551,-0.5839,-0.3194,-0.6816,-1.8478,1.272,-0.3087,-0.8773,-0.45,0.8221,-0.3407,-0.3568,1.0055,-0.5912,0.7566,1.3583,2.0505,0.5864,-0.9944,0.6748,0.3398,-0.4339,1.2782,0.409,-0.9354,0.7118,-2.1229,-0.3665,0.7368,-1.1788,-1.1152,0.511,0.5083,-1.7584,0.1595,0.8419,-1.3213
D007,2025-08-27 20:38:00,5.9,47.79,0,0,0,11.31,0,0,0.099,0.071,1.008,0.12209013064126027,0,0,0,None,9.09,0.2704,5,12.968942,77.597306,-1.0574,-0.2483,1.2021,-0.9763,-1.1642,0.8967,-0.768,1.0814,-0.1861,0.3094,0.9228,1.0138,-1.6446,-0.2038,1.071,-1.0968,1.2428,0.3187,-0.04,0.2311,0.5521,-0.5948,1.7638,1.1984,0.3059,-0.5264,0.2561,1.0075,1.686,-1.288,-0.9165,0.54,-0.451,0.5334,1.0919,-0.4292,0.0455
D007,2025-08-27 20:43:00,4.84,32.47,0,0,0,15.93,0,0,-0.209,0.183,1.282,0.3958459296241405,0,0,0,None,8.48,0.2611,7,12.972527,77.594207,1.4985,-1.0852,1.8235,-0.3614,0.5596,-0.9017,1.8418,0.3415,-0.4697,0.1241,-1.7053,0.0931,-0.6158,-0.52,1.1528,0.3367,0.0385,-1.3076,1.0347,1.4453,0.6085,0.5824,0.2399,0.4505,-2.1055,0.0181,-0.6422,0.1861,0.1025,0.5083,-0.5206,0.0906,0.8733,0.6634,0.0007,0.6491,-0.2645
D007,2025-08-27 20:48:00,4.66,38.55,0,0,0,18.42,0,0,0.064,0.001,0.75,0.2580639455638854,0,0,0,None,8.94,0.2978,6,12.969109,77.595072,0.5788,-1.0468,-0.6231,0.6902,0.745,1.2144,-0.5208,-0.5006,-0.6477,-1.3208,0.222,-0.3193,-2.0162,-0.2596,-0.7458,0.7468,0.5796,-0.7242,-1.0261,-0.1286,0.2233,-0.2024,0.6223,-0.7853,0.2979,0.2076,-0.0033,-0.4019,1.1323,-0.4363,0.5457,-0.9137,0.0517,-0.5697,0.4135,-0.9871,-1.0356
D007,2025-08-27 20:52:00,6.52,49.54,0,0,0,15.55,0,0,0.098,0.185,0.889,0.2369599122214557,0,0,0,None,8.8,0.2837,6,12.970918,77.590225,0.3133,0.7727,0.225,-0.6058,1.1612,1.3103,0.3128,1.1176,0.7756,0.7544,0.2616,-0.9147,0.5142,-2.7368,-1.5185,-0.0892,-0.5822,-0.5001,-0.0745,-0.8545,-1.2838,-2.4323,0.8175,-0.1483,-0.8169,0.9711,0.6351,1.0082,-0.0094,-0.2525,0.4372,-0.0056,-0.0719,-1.4689,1.3388,-1.3524,-1.4783
D007,2025-08-27 20:56:00,4.21,27.64,0,0,0,8.95,0,0,-0.291,0.274,0.801,0.4464952407361135,0,0,0,None,8.71,0.2903,5,12.974485,77.596281,1.8884,-0.3751,-1.507,-0.5292,0.2509,1.1851,0.2301,-0.0644,0.6973,-1.4575,-0.1561,-1.644,1.0228,0.3295,0.4588,-1.6472,1.0786,-0.0532,-0.2297,1.0644,0.4963,0.9535,-0.1334,1.3103,-1.0372,-0.37,-0.9693,0.158,1.3672,0.0857,-1.008,0.1876,0.6571,-2.8832,-1.5704,-0.3985,0.1699
D007,2025-08-27 21:00:00,11.68,57.54,1,1,0,28.37,0,0,-0.149,0.21,1.035,0.2598576533412091,0,0,0,None,9.03,0.2702,5,12.971345,77.594744,-0.8605,0.7839,-1.5868,-0.3146,-1.5688,1.3753,0.1548,-0.1662,0.6984,-0.8972,-1.9356,0.5688,1.1765,-0.3245,1.0976,0.2658,1.1965,-0.7313,2.1068,0.5088,0.2805,-0.7975,-0.3223,0.1189,0.1467,-1.6169,1.4987,-0.0315,-0.3644,0.4357,2.2762,-0.0148,-1.2912,0.9079,-1.268,0.0661,1.276
D007,2025-08-27 21:04:00,11.61,38.73,1,2,0,8.65,0,0,0.053,0.024,1.189,0.19775237040298663,0,0,0,None,8.64,0.266,5,12.970592,77.594985,1.272,-1.5301,-0.4533,0.8614,1.931,0.2436,-1.8577,0.6075,-0.438,0.8037,0.8263,0.3038,1.0712,-0.1553,0.3342,0.5771,-1.5402,0.8692,-0.3517,0.8728,1.7825,-1.0609,0.0528,0.3612,-1.2596,0.5723,0.881,-1.629,-0.997,0.5282,-0.3081,-0.3421,0.6412,-0.1775,-0.4344,-0.0935,0.1382
D007,2025-08-27 21:08:00,14.43,48.71,1,3,0,14.5,0,0,-0.006,0.174,1.324,0.36781517097585853,0,0,0,None,8.97,0.2617,5,12.971167,77.594649,-0.633,0.0388,-0.3148,0.6498,0.5844,-1.5782,-0.7748,1.2564,0.6489,0.9867,2.2582,-1.5379,-1.1157,1.6983,0.2706,2.5678,-0.1908,-0.6338,-0.1636,-0.1285,0.1054,-0.6987,3.0609,-0.1813,0.0358,-2.208,0.4741,0.777,0.6935,-1.0047,0.2379,-0.3533,0.6237,-0.5462,0.5175,0.8644,-0.2706
D007,2025-08-27 21:13:00,10.72,39.24,1,4,0,16.21,0,0,-0.286,0.129,1.188,0.36576085083015647,0,0,0,None,8.63,0.2807,7,12.97084,77.593159,1.5301,-1.37,0.7362,0.366,-0.3072,1.7919,1.014,0.6562,-1.4399,1.3637,-0.9728,-1.7416,2.1597,0.4678,-0.0714,0.9699,0.5108,-1.2939,0.824,-0.2211,-0.5311,-0.0702,0.0289,1.6419,-1.2427,0.9518,0.1459,-0.7374,-1.2803,0.9436,-0.1292,-0.6658,1.8994,1.2179,0.3284,0.2116,0.8298
D007,2025-08-27 21:18:00,9.08,49.66,1,5,0,19.56,0,0,0.56,0.306,1.366,0.7356575290174091,0,0,1,Loss_of_storage,8.69,0.2781,7,12.974503,77.591737,1.0626,-2.0805,0.5199,-0.3778,0.5464,-0.3158,0.367,0.7555,-0.9205,0.6581,-1.1744,0.3569,-1.0855,0.5295,0.7839,-0.5158,-0.5019,-0.6433,1.471,0.3356,-0.4154,1.2856,-1.1146,-0.5865,0.1854,-2.2412,-0.0657,0.4847,-0.5497,-0.5015,0.2129,0.355,0.8368,0.5558,0.7957,-0.1796,1.6756
D007,2025-08-27 21:23:00,11.44,60.7,1,6,0,21.93,0,0,-0.138,-0.246,1.127,0.3093363864791855,0,0,1,Loss_of_storage,8.71,0.2273,7,12.971845,77.596181,-0.3581,-1.2221,-0.2792,-0.4699,0.4453,0.391,0.8708,-0.3913,0.7686,1.4551,-0.6886,-0.1215,0.6328,-0.2823,1.0283,-0.5853,-0.0304,0.654,-0.1131,-0.2351,0.016,-0.6543,2.009,0.3276,0.3095,-0.3713,0.3738,0.0861,-0.4609,-0.302,0.0145,-0.3919,0.2553,-0.6095,-0.6212,-0.1639,-0.2135
D007,2025-08-27 21:28:00,10.76,35.68,1,7,0,16.61,0,0,0.188,-0.311,1.14,0.38944190837658954,0,0,1,Loss_of_storage,8.91,0.3076,6,12.972347,77.592657,-1.2666,0.6422,-0.0638,-0.8995,-1.1712,0.1438,-0.0809,-1.0855,0.8683,-0.0592,-0.0232,-0.0357,0.2591,0.0434,0.944,0.6173,0.8497,0.9506,0.1122,-0.3339,0.9877,-1.9186,-0.8256,1.1992,0.8449,-0.6133,0.5903,0.0761,-1.8566,-0.6185,0.8749,0.9475,-2.1915,0.097,-2.0594,-0.6094,-0.0582
D007,2025-08-27 21:32:00,11.45,93.82,1,8,1,7.39,0,0,0.119,-0.172,1.513,0.5539981949429076,0,0,1,Loss_of_storage,8.91,0.2332,5,12.967669,77.59116,1.0415,-0.3904,1.4556,2.2402,-0.5632,0.4876,2.141,-1.1594,-1.0223,-1.1913,1.6957,-0.4503,0.5694,0.4313,0.5757,-0.529,0.0137,0.9731,0.0757,0.2581,1.0478,0.6009,0.9677,-1.1554,0.8445,0.3626,0.6082,-0.5975,0.0853,-1.4148,0.1594,-0.8835,1.7906,-0.0443,2.0866,-1.5056,-0.2402
D007,2025-08-27 21:37:00,14.78,42.97,1,9,0,12.5,0,0,0.05,0.361,1.404,0.544092822963141,0,0,1,Loss_of_storage,8.67,0.2567,5,12.969413,77.594425,-1.139,-2.0627,-0.0013,0.4435,1.1185,1.7261,0.9693,0.2454,0.6151,-1.3546,-0.7522,-0.3312,-0.2476,0.1489,-2.3169,1.0651,-0.7781,0.3883,-0.1419,0.4678,0.6999,0.9984,-0.5201,-1.5155,0.6425,0.0718,-0.4698,-0.2925,-0.6626,0.8282,-0.4204,-0.4859,0.2195,-1.8459,0.5462,-1.7654,-0.3977
D007,2025-08-27 21:41:00,10.09,33.23,1,10,0,1020.14,1,1,-0.133,-0.27,1.146,0.3345220471060166,0,0,1,Loss_of_storage,9.09,0.2893,5,12.972671,77.593746,-0.7413,-0.7311,0.2935,0.2223,0.2126,-0.7512,0.2625,1.434,0.9728,0.9777,-0.723,0.5344,-0.2488,0.7133,-0.2865,-0.3462,2.3896,-2.1836,0.5707,0.381,1.1654,-1.5815,1.5885,-0.2203,-1.6067,-2.2705,-0.4037,-2.248,0.4144,1.1908,0.541,0.0698,1.8935,1.6983,-0.8567,-0.3435,0.7435
D007,2025-08-27 21:45:00,11.01,40.79,1,11,0,1111.81,1,2,-0.323,-0.093,0.961,0.33837700867523496,0,0,1,Loss_of_storage,9.25,0.2818,6,12.971962,77.591486,-2.0664,1.1427,1.0797,-1.1147,0.6338,1.0254,-0.7708,0.9598,0.3129,0.5711,-1.2221,1.0088,-0.0207,1.0714,0.4064,-0.4488,-0.5562,0.1657,-1.7653,2.0375,0.4151,1.4417,-0.2028,-0.8741,-0.2358,-2.4846,0.3297,-0.5693,-1.7746,0.028,-0.2505,0.9631,-0.3347,0.2932,1.4123,-0.8242,-0.7799
D007,2025-08-27 21:49:00,9.97,37.27,1,12,0,990.5,1,3,-0.266,0.029,0.935,0.27535794885929843,0,0,1,Loss_of_storage,8.92,0.2657,6,12.973791,77.588619,1.321,0.8746,-0.8967,0.3513,-0.003,-2.6819,1.0251,-0.5611,1.2495,-0.9299,0.2495,0.0763,-0.6709,-0.2205,0.3356,1.0903,0.0236,0.8765,-0.0467,0.2815,-1.3349,0.806,-0.7422,-0.2524,-1.1516,1.0876,-0.1119,0.5483,0.1,0.4476,0.2875,3.7956,-1.4508,-1.047,-0.156,-1.0671,0.6182
D007,2025-08-27 21:53:00,11.66,49.0,1,13,0,893.45,1,4,0.496,-0.164,1.021,0.5228317128866611,0,0,1,Loss_of_storage,8.6,0.2701,7,12.9713,77.595943,1.1454,1.6232,-2.0594,1.0336,-1.2678,1.6286,-0.1745,1.0607,-0.9345,-0.3199,-1.297,-3.2152,-0.4621,0.1556,0.8323,0.6526,-0.845,0.9884,-0.1884,1.4013,-0.1144,-0.4369,0.4911,1.2028,0.569,-1.1419,0.8653,-0.6012,-0.0539,-2.1858,1.0041,-0.4222,0.0242,-0.5537,1.0292,0.3197,0.0772
D007,2025-08-27 21:58:00,13.31,37.12,1,14,0,1038.25,1,5,-0.315,0.133,1.186,0.38924285478348863,0,0,1,Loss_of_storage|Geofence,8.89,0.2566,5,12.970724,77.595875,0.7298,2.1754,-0.166,0.1723,-1.4001,-1.6438,-0.0502,-1.4207,0.6349,-0.1657,1.9594,0.2426,-0.9245,0.8241,1.3121,0.5243,0.0926,-1.1459,-0.7189,1.4033,0.7251,-0.5122,0.7771,-1.2252,0.3727,0.2597,0.4344,-0.0821,0.2804,0.5869,0.0593,0.0413,0.3228,0.5736,1.9981,0.2767,-0.9144
D007,2025-08-27 22:03:00,5.02,44.35,0,0,0,0.05,0,0,-0.28,-0.241,0.9,0.382728363202938,0,0,0,None,8.7,0.2569,5,12.973248,77.599129,-0.7738,1.0341,0.2668,-1.0076,2.1875,1.2659,0.6218,-1.2922,0.2234,2.21,1.5777,-0.0418,-0.0549,-2.2115,-0.0545,-1.6295,0.0427,1.1956,-1.9315,0.1167,-0.2245,-2.2696,-0.0217,-0.0015,0.1564,-1.0122,-0.7829,1.4247,-0.4792,0.4113,0.1384,-0.0002,-2.0143,-1.0086,-0.2014,-0.7685,-1.2905
D007,2025-08-27 22:08:00,4.98,50.0,0,0,0,26.74,0,0,0.263,0.351,1.201,0.48246347011975943,0,0,0,None,8.53,0.2825,6,12.968145,77.597213,-0.8847,0.6347,1.1285,1.98,-0.2165,1.8272,-1.6034,-0.2251,0.1402,-2.414,-1.8774,0.3907,0.5945,-0.9382,0.8666,0.5096,-1.8187,-0.4051,-1.6577,0.3776,0.4247,-0.1512,-0.8281,-0.2894,-0.4943,0.0328,2.4788,0.9372,0.6624,-0.3527,0.657,-0.1281,0.1097,1.0937,0.4719,0.3328,-1.4558
D007,2025-08-27 22:12:00,5.84,42.16,0,0,0,8.9,0,0,0.002,-0.144,1.102,0.1764766273476463,0,0,0,None,8.92,0.2274,5,12.969999,77.591869,-1.2319,-1.9286,0.7864,0.3902,-0.47,0.1699,1.3898,1.3557,-0.2102,-0.5857,-0.8662,1.6426,1.2307,-0.2886,-0.1436,0.2578,0.2488,-0.2754,-0.5076,0.7329,-1.1573,0.4263,0.3875,0.1883,-0.4572,-0.8735,1.5715,-2.405,1.0391,-0.5306,0.0766,-1.7231,-1.0925,-0.021,-0.4024,0.4098,-1.901
D007,2025-08-27 22:16:00,6.39,37.85,0,0,0,17.43,0,0,0.203,0.03,1.234,0.311231425148554,0,0,0,None,8.81,0.2388,6,12.971319,77.594418,-0.0612,-0.6732,0.4334,-0.961,-2.1553,-1.5608,-2.0131,0.2211,-1.7152,-1.1045,-0.1313,0.4075,-2.1028,-1.1355,-1.8812,-1.2717,0.8212,-0.8952,-1.0015,0.903,-0.7164,-0.6057,-0.1388,1.973,0.9085,2.0017,2.018,-0.4328,-1.7255,1.2017,-0.49,1.6861,0.2104,0.5988,1.3698,-0.2273,-3.0283
D007,2025-08-27 22:21:00,5.9,42.79,0,0,0,29.78,0,0,0.074,-0.231,0.972,0.24417411820256463,0,0,0,None,8.71,0.2401,7,12.971804,77.593073,0.5418,-1.1791,0.1416,0.9109,1.4752,-0.2531,-1.4752,0.4199,-1.0168,1.0388,-0.2457,-1.8272,1.2339,-0.0773,0.6611,-0.7744,1.0374,-0.4282,0.1711,0.3028,1.2837,1.8663,1.322,-0.4016,-1.3581,0.3653,1.0178,1.1051,-1.5815,0.7187,-2.5707,-1.5896,0.0233,0.0956,0.5808,-1.1003,0.5542
D007,2025-08-27 22:26:00,5.31,30.45,0,0,0,26.18,0,0,0.073,0.055,0.919,0.122126983095465,0,0,0,None,8.92,0.2748,7,12.969214,77.594526,0.5733,-0.6416,-2.3403,0.7008,0.6829,1.6976,1.779,-0.7326,1.0133,0.4203,1.2532,-0.8297,0.6301,-1.2562,0.9327,-0.4663,1.2592,-0.8787,1.5669,-0.1955,1.4167,0.6152,1.2879,0.0187,-1.7567,-0.3495,1.7907,-0.2242,1.6763,-1.0217,-0.2449,-1.6159,-0.3521,-0.2351,1.1549,-0.2693,-0.4226
D007,2025-08-27 22:31:00,4.94,52.28,0,0,0,9.61,0,0,0.245,0.012,1.047,0.24975588081164374,0,0,0,None,8.67,0.2478,6,12.971182,77.596637,1.2122,-0.0884,-0.4893,0.7582,-0.7475,1.285,-0.2137,0.3167,-0.771,1.3499,-0.4383,0.2573,0.2876,1.8145,1.2781,-1.7271,0.6301,1.2712,0.9508,-1.9151,-0.3147,-0.2421,-2.7884,1.3065,0.2344,-1.187,-0.4725,-0.0046,-0.8288,0.7512,-0.6026,0.5708,-1.3093,0.8871,0.5299,-0.214,0.4149
D007,2025-08-27 22:35:00,4.74,46.91,0,0,0,17.35,0,0,-0.246,-0.149,0.757,0.37651825984937304,0,0,0,None,8.81,0.2732,5,12.971015,77.593756,-1.4288,0.8829,1.3255,-0.8669,1.049,-0.7562,-1.3782,-0.0028,0.23,-0.5497,0.2628,1.5864,-0.4353,-1.4524,-1.2908,1.13,-1.6617,0.5798,0.0528,-0.0776,0.0188,-0.3681,-0.0059,0.298,-0.881,0.4083,1.3903,-1.1555,1.8021,-0.0514,0.626,1.3466,0.946,-0.2908,-1.0034,-0.6626,1.352
D007,2025-08-27 22:40:00,4.3,45.46,0,0,0,10.6,0,0,-0.149,-0.049,0.664,0.37080722754552664,0,0,0,None,8.71,0.2658,7,12.970538,77.595497,1.1275,2.3258,0.4864,0.2117,1.972,0.0542,0.4938,2.5211,-0.5072,-0.0815,0.9566,-0.953,-1.9576,1.9206,-0.8856,-0.1294,0.6878,0.3764,-0.7107,-0.5877,0.4169,-0.4283,1.5366,0.2552,0.2431,1.1838,0.1064,0.1648,0.1862,0.7208,-0.4021,-0.9166,1.1009,-0.8041,0.4334,-0.5017,0.588
D007,2025-08-27 22:44:00,5.02,48.69,0,0,0,19.53,0,0,0.07,0.02,0.853,0.1640396293582743,0,0,0,None,8.68,0.2362,7,12.973474,77.593757,-0.5059,-1.0689,-1.4988,-0.4974,1.3055,-1.7487,0.8828,0.1078,-0.6016,2.2842,0.4531,-0.0487,-0.2764,-1.3075,-0.1304,0.2212,0.0199,-0.3043,1.4037,1.1795,-0.9399,0.1741,0.1371,1.2159,-0.4294,1.3689,-0.6597,1.1795,-0.3847,-0.6794,-0.0801,-0.4074,0.9045,-0.0134,1.4853,-0.0765,0.861
D007,2025-08-27 22:48:00,5.34,36.33,0,0,0,18.97,0,0,0.545,-0.018,0.928,0.5500299991818628,0,0,0,None,8.82,0.2752,5,12.967522,77.595554,-1.7446,0.4282,0.9624,-0.1677,-0.8954,0.0002,0.6569,0.4655,-1.2659,-0.3032,1.6181,-2.2233,-2.1857,0.2137,-0.1183,0.1518,-0.583,-0.2399,0.5849,0.049,-0.1115,-0.1252,-1.5013,-0.9042,-1.4774,-0.2207,0.0084,-1.8452,1.4204,0.2874,0.9648,1.8057,-1.8763,-1.7321,-0.5184,-0.0399,-0.4841
D007,2025-08-27 22:53:00,5.91,41.88,0,0,0,14.01,0,0,-0.054,-0.093,0.795,0.2314951403377617,0,0,0,None,9.07,0.2422,7,12.976369,77.592891,0.9225,1.1631,-0.4289,-1.3349,-2.1378,-0.5361,-1.5783,0.2887,0.332,1.1976,-0.4927,0.3862,-0.4269,0.5398,-0.9968,-0.9571,-1.6954,2.7339,1.1075,1.5472,-1.5595,-0.0801,1.1233,0.5595,0.9035,-0.8635,-0.3076,-1.3908,0.3818,-0.0209,0.7806,0.2937,-0.3332,-2.0664,0.9176,0.1967,-0.1861
D007,2025-08-27 22:58:00,4.92,43.9,0,0,0,5.83,0,0,-0.025,0.359,1.028,0.3609570611582491,0,0,0,None,8.89,0.2501,7,12.971783,77.595095,-0.5176,-1.3663,0.2758,0.3988,0.082,0.7636,-0.5926,0.2177,-0.3879,-1.667,1.7403,-0.4069,0.0095,0.613,1.9612,-0.2339,-0.2316,-0.2933,1.0541,-0.7756,0.781,1.6043,1.0657,-0.3244,-0.0074,1.281,0.1591,-0.3293,-0.3554,0.5408,-0.4471,0.1195,-0.4787,-0.957,-1.448,0.4686,-0.4875
D007,2025-08-27 23:03:00,5.24,33.25,0,0,0,661.02,1,1,5.541,0.431,5.392,7.083650612502003,1,1,1,Tamper_Damage,8.9,0.2234,6,12.971025,77.595254,-1.1871,-0.3077,-0.3504,0.4045,0.7633,1.9461,-0.1655,-0.2531,0.9283,1.0135,0.9363,-0.9824,0.6883,0.0728,1.2709,1.5384,2.7716,-1.787,0.5343,0.309,0.0313,0.3462,2.0627,-1.1685,-0.8122,-0.8573,0.6896,0.0892,1.3579,0.094,0.4276,1.6279,-0.4706,0.991,0.3073,-0.6068,-0.4918
